threshold,recall,precision,f1,auc_pr,auc_roc,predicted_positive_rate,false_positive,false_negative
0.4473528634734815,0.3674425010329156,0.2614660917287338,0.3055253363870598,0.27498664927354705,0.7461722660060466,0.18000917334086017,7536,4593
0.4606800885531445,0.35270623881008123,0.26574660163951436,0.30311279441354005,0.27498664927354705,0.7461722660060466,0.17000670359524397,7076,4700
0.4739662498356952,0.336179589588211,0.2691289966923925,0.2989406649929582,0.27498664927354705,0.7461722660060466,0.16000423384962778,6629,4820
0.4859623762597957,0.3164853325988156,0.2702575561566506,0.2915503679269221,0.27498664927354705,0.7461722660060466,0.15000176410401156,6205,4963
0.497661770032575,0.29858146260845614,0.27318548387096775,0.28531947094821347,0.27498664927354705,0.7461722660060466,0.13999929435839537,5768,5093
0.5101394921482306,0.28122848092549235,0.27706919945725916,0.27913334700293896,0.27498664927354705,0.7461722660060466,0.1300144656528949,5328,5219
0.5231147272142713,0.2624982784740394,0.2801705130089666,0.2710466439135381,0.27498664927354705,0.7461722660060466,0.12001199590727869,4897,5355
0.5369030347056577,0.2443189643299821,0.2844772289929442,0.26287323108839,0.27498664927354705,0.7461722660060466,0.11000952616166249,4462,5487
0.5515687306491155,0.22586420603222696,0.28929264420532724,0.2536736272235112,0.27498664927354705,0.7461722660060466,0.10000705641604629,4029,5621
0.565892140389631,0.21278060873157967,0.30282242257938063,0.2499393351128367,0.27498664927354705,0.7461722660060466,0.09000458667043008,3557,5716
0.5810380359385673,0.196942569893954,0.3153252480705623,0.24245506951508985,0.27498664927354705,0.7461722660060466,0.08000211692481389,3105,5831
0.5971309204081757,0.18193086351742185,0.3329133064516129,0.235283640573515,0.27498664927354705,0.7461722660060466,0.06999964717919768,2647,5940
0.6148749591534862,0.164715603911307,0.3515579071134627,0.22432711244490294,0.27498664927354705,0.7461722660060466,0.06001481847369721,2206,6065
0.6321936540239069,0.14405729238396914,0.3689594356261023,0.2072107765451664,0.27498664927354705,0.7461722660060466,0.05001234872808101,1789,6215
0.6504164238391945,0.12023137308910618,0.38492063492063494,0.1832301395739322,0.27498664927354705,0.7461722660060466,0.0400098789824648,1395,6388
0.6715710868606674,0.09681862002478997,0.4132863021751911,0.15688462396786432,0.27498664927354705,0.7461722660060466,0.030007409236848605,998,6558
0.6947210254826259,0.06968737088555295,0.4462081128747795,0.12054794520547946,0.27498664927354705,0.7461722660060466,0.0200049394912324,628,6755
0.7211716546078268,0.04035256851673323,0.5167548500881834,0.07485947879407256,0.27498664927354705,0.7461722660060466,0.0100024697456162,274,6968
0.8544275248124875,0.0001377220768489189,1.0,0.0002754062241806665,0.27498664927354705,0.7461722660060466,1.7641040115725225e-05,0,7260
